left_pokemon_type_1,left_pokemon_type_2,left_pokemon_fast_move,left_pokemon_charge_move_1,left_pokemon_charge_move_2,left_pokemon_fast_move_type,left_pokemon_charge_move_1_type,left_pokemon_charge_move_2_type,left_pokemon_dex,left_pokemon_attack,left_pokemon_defense,left_pokemon_stamina,left_pokemon_overall,right_pokemon_type_1,right_pokemon_type_2,right_pokemon_fast_move,right_pokemon_charge_move_1,right_pokemon_charge_move_2,right_pokemon_fast_move_type,right_pokemon_charge_move_1_type,right_pokemon_charge_move_2_type,right_pokemon_dex,right_pokemon_attack,right_pokemon_defense,right_pokemon_stamina,right_pokemon_overall,winner
10.0,0.0,136.0,105.0,4.0,10,10,8,497,110.2,143.6,128,84.2,10.0,0.0,136.0,26.0,86.0,10,13,10,651,115.4,130.0,129,74.1,0
18.0,0.0,139.0,49.0,146.0,18,6,18,55,125.5,112.2,127,73.0,18.0,0.0,139.0,26.0,285.0,18,13,18,366,124.4,126.0,105,63.6,1
17.0,9.0,40.0,230.0,191.0,9,9,16,1000,135.7,106.2,114,75.0,11.0,17.0,95.0,79.0,216.0,11,11,16,530,142.7,78.8,139,75.9,0
13.0,15.0,15.0,251.0,293.0,15,13,4,899,127.0,96.8,143,65.4,12.0,8.0,75.0,279.0,9.0,12,12,16,144,113.2,143.6,122,70.7,1
14.0,8.0,3.0,188.0,230.0,8,14,9,169,121.8,115.7,130,68.9,10.0,8.0,28.0,4.0,86.0,5,8,10,189,97.0,153.5,155,87.5,1
18.0,12.0,75.0,137.0,146.0,12,12,18,91,119.7,166.0,94,68.5,13.0,0.0,119.0,262.0,111.0,9,13,10,264,114.6,112.2,152,86.0,1
7.0,0.0,25.0,26.0,97.0,7,13,7,58,126.9,90.8,135,69.6,7.0,0.0,31.0,270.0,97.0,7,4,7,631,133.3,91.6,136,69.5,1
10.0,0.0,1.0,143.0,58.0,14,10,5,182,115.7,132.9,126,83.3,2.0,7.0,30.0,104.0,97.0,7,2,7,229,140.8,94.9,119,67.5,0
18.0,0.0,74.0,40.0,224.0,12,18,18,245,107.4,141.9,137,81.1,17.0,14.0,92.0,182.0,114.0,17,7,17,966,135.7,106.6,114,63.4,0
15.0,0.0,104.0,262.0,187.0,15,13,5,77,134.8,109.4,113,58.7,14.0,3.0,1.0,13.0,180.0,14,18,3,691,117.9,139.9,115,88.7,1
4.0,0.0,137.0,71.0,273.0,4,3,4,604,134.4,98.0,127,70.6,15.0,7.0,106.0,283.0,200.0,13,7,15,494,120.5,119.4,129,73.4,1
2.0,17.0,36.0,172.0,296.0,1,2,1,624,132.0,107.8,118,80.5,2.0,3.0,21.0,55.0,26.0,3,2,13,634,121.0,109.2,140,82.6,1
4.0,0.0,134.0,133.0,293.0,4,12,4,466,144.0,98.0,110,82.9,9.0,14.0,119.0,235.0,245.0,9,9,14,94,156.6,94.3,97,80.7,0
4.0,6.0,134.0,34.0,293.0,4,6,4,923,144.5,94.3,113,79.0,6.0,0.0,32.0,34.0,38.0,6,6,2,620,156.5,84.8,106,75.8,0
13.0,0.0,129.0,218.0,137.0,2,16,12,327,110.1,110.1,142,81.7,12.0,0.0,75.0,279.0,172.0,12,12,2,615,116.5,136.2,121,73.3,1
10.0,2.0,29.0,143.0,104.0,2,10,2,274,125.2,78.1,157,65.2,13.0,8.0,3.0,101.0,47.0,8,8,6,628,134.3,94.1,132,63.8,0
18.0,17.0,91.0,125.0,78.0,17,18,8,395,125.8,115.9,122,80.1,13.0,8.0,143.0,7.0,4.0,8,8,8,17,110.9,100.8,147,65.0,1
16.0,0.0,95.0,258.0,156.0,11,6,16,526,127.2,118.4,116,69.1,16.0,18.0,93.0,216.0,127.0,11,16,18,139,126.1,128.4,109,61.2,0
4.0,6.0,134.0,293.0,270.0,4,4,4,922,136.1,81.5,142,78.0,9.0,10.0,4.0,111.0,104.0,9,10,2,710,113.4,115.1,133,78.7,0
16.0,12.0,102.0,289.0,156.0,12,12,16,699,114.1,105.7,163,87.9,10.0,0.0,11.0,287.0,248.0,10,7,10,421,122.9,115.2,129,66.4,0
6.0,9.0,16.0,209.0,47.0,6,9,6,979,123.9,106.3,137,86.8,18.0,0.0,93.0,292.0,84.0,11,18,11,186,114.7,121.7,140,77.6,0
4.0,0.0,134.0,270.0,34.0,4,4,6,239,126.0,97.5,120,69.1,2.0,8.0,129.0,101.0,31.0,2,8,8,146,115.1,137.5,122,88.6,0
11.0,17.0,93.0,216.0,84.0,11,16,11,618,101.8,127.9,169,85.3,7.0,0.0,77.0,95.0,293.0,7,7,4,78,134.7,110.9,111,77.9,0
11.0,8.0,93.0,82.0,216.0,11,11,16,645,139.9,100.5,114,70.2,18.0,0.0,23.0,260.0,295.0,3,18,13,350,113.2,132.2,132,72.9,1
13.0,0.0,130.0,26.0,43.0,13,13,11,446,104.0,95.2,218,76.9,17.0,16.0,92.0,218.0,267.0,17,16,4,306,116.1,154.0,107,80.8,1
11.0,0.0,116.0,226.0,52.0,11,11,2,328,148.7,78.1,120,61.6,18.0,0.0,97.0,79.0,137.0,14,11,12,119,123.1,105.9,140,75.8,1
15.0,0.0,119.0,293.0,205.0,9,4,15,151,120.5,119.4,129,83.1,5.0,8.0,28.0,205.0,58.0,5,15,5,176,110.6,150.0,122,88.0,0
10.0,0.0,108.0,26.0,86.0,10,13,10,388,118.3,116.1,138,67.8,8.0,3.0,3.0,123.0,67.0,8,8,3,715,126.4,110.7,127,51.6,0
12.0,11.0,102.0,135.0,118.0,12,12,11,221,121.1,98.2,155,82.1,16.0,12.0,102.0,289.0,273.0,12,12,4,698,114.3,104.2,164,80.0,1
18.0,0.0,97.0,79.0,137.0,14,11,12,119,123.1,105.9,140,75.8,18.0,0.0,139.0,26.0,285.0,18,13,18,366,124.4,126.0,105,63.6,0
1.0,0.0,8.0,218.0,213.0,1,16,13,204,103.4,115.1,127,61.7,18.0,5.0,7.0,131.0,187.0,18,12,5,184,93.7,134.1,190,88.9,1
10.0,0.0,136.0,192.0,216.0,10,10,16,465,121.8,112.0,135,72.1,17.0,15.0,92.0,205.0,184.0,17,15,2,437,111.3,151.8,119,86.7,1
14.0,11.0,99.0,84.0,253.0,14,11,16,980,94.2,119.4,209,92.1,14.0,0.0,99.0,188.0,273.0,14,14,4,30,110.9,113.4,157,81.1,1
9.0,0.0,4.0,171.0,191.0,9,9,16,222,99.6,162.1,139,92.3,14.0,0.0,99.0,188.0,273.0,14,14,4,30,110.9,113.4,157,81.1,0
14.0,13.0,95.0,188.0,245.0,11,14,14,945,134.9,106.5,115,77.7,18.0,5.0,7.0,131.0,187.0,18,12,5,184,93.7,134.1,190,88.9,0
13.0,0.0,40.0,291.0,86.0,9,16,10,351,113.4,119.6,146,80.6,6.0,0.0,36.0,143.0,47.0,1,10,6,865,145.9,107.4,98,83.1,0
10.0,15.0,11.0,227.0,200.0,10,10,15,103,136.7,93.7,128,56.2,15.0,0.0,147.0,230.0,213.0,15,9,13,325,117.6,115.1,140,40.1,1
4.0,0.0,134.0,293.0,276.0,4,4,10,26,133.6,110.6,113,85.7,16.0,17.0,112.0,253.0,43.0,16,16,11,805,119.4,169.8,92,68.3,1
4.0,15.0,134.0,293.0,276.0,4,4,10,26,136.2,111.7,108,81.2,16.0,2.0,121.0,38.0,253.0,16,2,16,248,130.2,109.4,121,63.9,0
4.0,0.0,134.0,62.0,141.0,4,4,13,135,138.6,113.0,103,68.8,7.0,17.0,31.0,151.0,253.0,7,7,16,485,131.9,116.4,110,75.7,0
1.0,10.0,8.0,86.0,240.0,1,10,1,541,106.7,147.9,133,72.1,13.0,8.0,126.0,242.0,171.0,17,8,9,441,140.4,78.4,145,51.6,0
14.0,0.0,97.0,245.0,89.0,14,14,1,803,119.7,113.6,137,68.1,13.0,0.0,14.0,293.0,61.0,5,4,5,301,112.7,115.2,153,68.1,1
4.0,0.0,134.0,62.0,141.0,4,4,13,135,138.6,113.0,103,68.8,11.0,4.0,134.0,166.0,62.0,4,11,4,618,101.8,127.9,169,91.3,0
4.0,14.0,1.0,293.0,194.0,14,4,6,849,140.8,94.3,119,83.5,1.0,16.0,36.0,296.0,216.0,1,1,16,558,120.9,134.1,114,81.9,0
5.0,17.0,28.0,187.0,99.0,5,5,17,958,104.2,134.4,149,86.2,6.0,14.0,97.0,47.0,4.0,14,6,8,215,135.5,110.7,110,73.5,1
10.0,14.0,1.0,192.0,245.0,14,10,14,70,137.8,84.3,139,69.0,18.0,8.0,21.0,13.0,52.0,3,18,2,130,130.8,108.0,121,79.7,0
7.0,0.0,30.0,92.0,95.0,7,7,7,554,132.0,83.5,154,71.2,1.0,18.0,36.0,296.0,11.0,1,1,18,768,125.2,133.6,107,91.9,1
7.0,0.0,25.0,26.0,97.0,7,13,7,58,126.9,90.8,135,69.6,14.0,18.0,97.0,36.0,246.0,14,18,14,748,92.3,222.0,118,88.1,0
11.0,17.0,95.0,166.0,139.0,11,11,17,51,148.9,111.5,90,79.1,10.0,14.0,1.0,143.0,245.0,14,10,14,71,135.8,94.8,128,86.7,0
15.0,8.0,3.0,31.0,101.0,8,8,8,628,128.6,89.1,151,58.5,7.0,8.0,77.0,101.0,31.0,7,8,8,663,122.1,114.7,131,85.4,0
13.0,0.0,93.0,262.0,52.0,11,13,2,925,117.3,123.7,132,71.7,5.0,0.0,28.0,164.0,276.0,5,5,10,671,120.1,142.1,109,83.4,0
4.0,0.0,137.0,38.0,276.0,4,2,10,181,127.4,106.8,129,77.8,16.0,15.0,105.0,216.0,164.0,15,16,5,337,119.8,108.8,143,74.8,0
7.0,0.0,31.0,270.0,97.0,7,4,7,631,133.3,91.6,136,69.5,13.0,0.0,29.0,172.0,191.0,2,2,16,53,118.9,115.9,136,61.3,1
3.0,6.0,23.0,45.0,71.0,3,3,3,784,123.7,138.4,105,83.0,13.0,8.0,38.0,7.0,31.0,8,8,8,18,117.2,113.8,143,79.0,1
16.0,0.0,16.0,156.0,276.0,6,16,10,185,117.2,130.1,125,64.9,15.0,0.0,15.0,262.0,109.0,15,13,15,481,124.1,125.8,116,62.3,0
10.0,14.0,1.0,227.0,245.0,14,10,14,43,122.7,106.7,120,68.9,16.0,3.0,23.0,156.0,52.0,3,16,2,697,130.2,113.4,116,66.2,0
1.0,10.0,36.0,296.0,51.0,1,1,14,47,124.2,118.3,122,76.0,1.0,17.0,36.0,296.0,265.0,1,1,13,649,141.1,111.7,100,82.6,1
2.0,17.0,92.0,104.0,139.0,17,2,17,983,126.8,112.8,123,80.3,15.0,0.0,15.0,230.0,200.0,15,9,15,678,117.6,124.5,130,58.6,1
16.0,2.0,121.0,38.0,253.0,16,2,16,248,130.2,109.4,121,63.9,15.0,8.0,15.0,101.0,201.0,15,8,15,528,126.9,100.9,138,73.1,0
18.0,0.0,139.0,260.0,52.0,18,18,2,516,136.6,94.5,126,61.7,11.0,0.0,95.0,28.0,216.0,11,11,16,105,110.8,145.0,126,89.5,1
18.0,14.0,99.0,295.0,285.0,14,13,18,72,94.1,137.8,113,60.2,3.0,15.0,21.0,71.0,149.0,3,3,15,381,138.4,112.9,103,70.9,0
14.0,7.0,77.0,188.0,74.0,7,14,3,758,146.6,90.9,114,81.9,10.0,0.0,14.0,186.0,128.0,5,10,13,549,135.0,105.3,115,59.1,1
4.0,8.0,134.0,270.0,52.0,4,4,2,642,147.6,97.1,106,75.8,15.0,0.0,129.0,200.0,273.0,2,15,4,678,117.6,124.5,130,62.4,0
6.0,0.0,81.0,209.0,47.0,6,9,6,57,140.2,99.2,115,89.6,9.0,10.0,4.0,111.0,104.0,9,10,2,710,113.4,115.1,133,78.7,0
7.0,9.0,77.0,230.0,95.0,7,9,7,937,136.9,114.0,105,71.5,18.0,0.0,36.0,125.0,154.0,1,18,1,503,129.0,102.2,132,92.3,1
15.0,0.0,15.0,55.0,200.0,15,2,15,605,134.0,94.7,132,54.6,12.0,5.0,102.0,289.0,58.0,12,12,5,38,115.1,133.6,126,84.5,1
7.0,16.0,30.0,293.0,216.0,7,4,16,59,132.4,100.0,127,66.0,13.0,8.0,3.0,242.0,128.0,8,8,13,521,139.2,96.2,120,48.6,0
4.0,0.0,134.0,293.0,230.0,4,4,9,243,130.9,110.1,118,79.4,18.0,0.0,139.0,13.0,141.0,18,18,13,134,119.0,97.2,163,77.3,1
10.0,0.0,136.0,26.0,227.0,10,13,10,650,105.0,101.7,136,59.0,8.0,2.0,129.0,101.0,218.0,2,8,16,962,128.0,115.3,118,80.9,1
18.0,0.0,139.0,11.0,52.0,18,18,2,158,110.9,104.2,127,59.9,10.0,14.0,99.0,287.0,144.0,14,7,10,407,143.1,114.9,95,80.4,1
4.0,6.0,134.0,34.0,293.0,4,6,4,923,144.5,94.3,113,79.0,18.0,0.0,139.0,13.0,11.0,18,18,18,550,134.0,96.5,129,72.6,1
13.0,8.0,3.0,101.0,47.0,8,8,6,628,134.3,94.1,132,63.8,13.0,0.0,129.0,218.0,137.0,2,16,12,327,110.1,110.1,142,81.7,0
15.0,0.0,104.0,111.0,164.0,15,10,5,488,93.2,158.3,163,81.0,7.0,0.0,77.0,21.0,270.0,7,7,4,157,132.2,108.3,117,80.6,1
14.0,18.0,97.0,36.0,246.0,14,18,14,748,92.3,222.0,118,88.1,14.0,15.0,1.0,260.0,230.0,14,18,9,199,117.9,115.5,139,76.2,1
7.0,16.0,30.0,293.0,216.0,7,4,16,59,132.4,100.0,127,66.0,13.0,8.0,38.0,7.0,31.0,8,8,8,18,117.2,113.8,143,79.0,0
10.0,14.0,136.0,192.0,245.0,10,10,14,1,111.8,105.9,120,58.7,18.0,0.0,139.0,13.0,11.0,18,18,18,550,134.0,96.5,129,72.6,1
12.0,15.0,102.0,205.0,133.0,12,15,12,238,141.2,89.1,120,70.2,4.0,0.0,106.0,273.0,111.0,13,4,10,311,129.2,107.3,125,61.6,1
11.0,17.0,93.0,216.0,84.0,11,16,11,618,101.8,127.9,169,85.3,13.0,0.0,145.0,26.0,84.0,13,13,11,289,139.3,83.6,138,20.2,0
6.0,14.0,119.0,47.0,4.0,9,6,8,903,146.0,95.3,110,78.5,12.0,0.0,102.0,19.0,26.0,12,12,13,975,120.7,75.9,203,80.6,1
1.0,8.0,36.0,4.0,172.0,1,8,2,123,134.9,110.7,111,79.5,17.0,14.0,92.0,114.0,113.0,17,17,14,965,116.0,102.5,120,53.4,1
1.0,0.0,36.0,296.0,4.0,1,1,8,402,127.7,88.0,155,79.9,4.0,8.0,134.0,78.0,273.0,4,8,4,145,136.2,104.7,115,84.1,1
15.0,0.0,16.0,204.0,273.0,6,15,4,386,101.0,221.5,98,75.5,15.0,0.0,104.0,92.0,230.0,15,7,9,65,157.0,103.1,88,58.5,0
10.0,14.0,136.0,192.0,245.0,10,10,14,1,111.8,105.9,120,58.7,14.0,2.0,97.0,52.0,276.0,14,2,10,435,121.7,95.2,157,80.2,0
1.0,14.0,99.0,296.0,79.0,14,1,11,15,127.6,106.2,129,80.1,14.0,5.0,28.0,244.0,38.0,5,14,2,110,118.4,138.9,115,87.7,0
13.0,0.0,130.0,293.0,251.0,13,4,13,234,132.8,98.1,129,61.1,12.0,0.0,74.0,19.0,258.0,12,12,6,555,151.3,71.4,137,62.7,1
14.0,0.0,79.0,244.0,55.0,1,14,2,109,112.6,131.1,113,57.8,13.0,8.0,143.0,242.0,171.0,8,8,9,164,105.3,120.2,167,76.8,0
9.0,8.0,3.0,7.0,4.0,8,8,8,741,130.9,101.4,128,66.4,14.0,3.0,97.0,71.0,245.0,14,3,14,804,149.2,97.2,103,72.6,0
16.0,11.0,95.0,253.0,60.0,11,16,11,75,122.9,127.3,117,67.1,6.0,0.0,16.0,47.0,34.0,6,6,6,891,136.6,95.6,125,66.9,1
4.0,0.0,124.0,52.0,267.0,4,2,4,836,136.3,97.5,123,58.4,7.0,2.0,123.0,57.0,21.0,2,2,7,727,125.8,106.9,132,74.8,1
7.0,0.0,25.0,287.0,248.0,7,7,10,351,113.4,119.6,146,82.5,1.0,17.0,10.0,172.0,276.0,17,2,10,212,137.9,110.3,106,87.2,0
10.0,13.0,89.0,82.0,276.0,10,11,10,929,119.3,121.8,129,71.8,4.0,12.0,134.0,273.0,24.0,4,4,12,479,129.2,143.2,93,61.6,0
18.0,0.0,139.0,13.0,137.0,18,18,12,86,84.0,114.3,149,63.9,17.0,15.0,10.0,158.0,84.0,17,17,11,376,132.8,123.6,102,66.2,1
8.0,2.0,129.0,101.0,218.0,2,8,16,962,128.0,115.3,118,80.9,6.0,0.0,36.0,143.0,47.0,1,10,6,865,145.9,107.4,98,83.1,1
10.0,0.0,83.0,111.0,187.0,10,10,5,907,124.9,111.0,129,58.1,1.0,8.0,8.0,4.0,41.0,1,8,1,414,140.0,83.0,137,65.6,1
13.0,8.0,3.0,4.0,213.0,8,8,13,520,124.0,101.4,143,62.4,18.0,9.0,40.0,171.0,131.0,9,9,12,592,109.2,125.2,135,78.8,1
6.0,18.0,16.0,11.0,81.0,6,18,6,892,136.6,97.8,121,69.9,4.0,10.0,134.0,273.0,176.0,4,4,9,479,129.2,143.2,93,61.6,1
7.0,0.0,25.0,26.0,97.0,7,13,7,58,126.9,90.8,135,69.6,16.0,18.0,93.0,11.0,218.0,11,18,16,140,133.6,128.6,97,73.3,0
2.0,6.0,16.0,104.0,270.0,6,2,4,560,110.4,155.4,117,79.7,7.0,6.0,31.0,23.0,21.0,7,7,7,257,144.4,90.8,118,72.2,1
13.0,0.0,14.0,13.0,273.0,5,18,4,573,135.5,95.9,127,62.5,10.0,13.0,89.0,82.0,276.0,10,11,10,930,129.9,115.5,115,67.1,0
10.0,0.0,89.0,279.0,120.0,10,12,6,763,131.6,119.9,108,64.6,11.0,0.0,95.0,79.0,218.0,11,11,16,529,139.5,81.9,141,74.9,0
17.0,16.0,92.0,218.0,26.0,17,16,13,305,114.5,142.8,120,84.9,11.0,16.0,95.0,32.0,253.0,11,3,16,112,126.7,102.4,136,76.1,0
10.0,14.0,1.0,143.0,245.0,14,10,14,71,135.8,94.8,128,86.7,10.0,2.0,123.0,143.0,104.0,2,10,2,275,134.2,87.7,142,73.6,0
1.0,16.0,36.0,296.0,253.0,1,1,16,900,144.2,105.1,102,77.1,10.0,14.0,1.0,245.0,164.0,14,14,5,44,122.6,114.9,130,70.7,1
16.0,2.0,121.0,38.0,253.0,16,2,16,248,130.2,109.4,121,63.9,3.0,0.0,23.0,71.0,13.0,3,3,18,611,145.5,89.3,119,75.8,1
15.0,5.0,14.0,279.0,230.0,5,12,9,282,137.2,114.5,104,70.5,4.0,9.0,4.0,273.0,176.0,9,4,9,479,133.6,123.0,102,69.3,1
13.0,8.0,38.0,7.0,31.0,8,8,8,18,117.2,113.8,143,79.0,6.0,0.0,36.0,143.0,47.0,1,10,6,865,145.9,107.4,98,83.1,1
9.0,10.0,4.0,111.0,104.0,9,10,2,710,114.3,116.0,126,76.4,10.0,0.0,36.0,105.0,32.0,1,10,3,254,136.9,108.5,110,77.3,1
13.0,8.0,3.0,101.0,47.0,8,8,6,628,134.3,94.1,132,63.8,2.0,14.0,97.0,13.0,230.0,14,18,9,904,131.6,106.6,121,80.7,1
11.0,2.0,95.0,52.0,84.0,11,2,11,552,133.6,87.4,142,71.9,13.0,0.0,114.0,79.0,216.0,16,11,16,206,104.8,111.0,183,85.5,0
3.0,0.0,21.0,13.0,270.0,3,18,4,706,119.7,136.8,114,85.5,1.0,14.0,99.0,148.0,276.0,14,1,10,168,124.7,102.0,141,79.9,0
18.0,5.0,14.0,61.0,125.0,5,5,18,730,131.9,116.8,110,75.9,15.0,0.0,15.0,216.0,109.0,15,16,15,576,116.6,137.3,120,61.7,0
15.0,0.0,4.0,205.0,230.0,9,15,9,358,120.2,120.2,129,74.1,15.0,0.0,104.0,111.0,164.0,15,10,5,488,93.2,158.3,163,81.0,1
8.0,17.0,116.0,242.0,139.0,11,8,17,823,107.6,128.1,151,91.6,3.0,15.0,21.0,71.0,149.0,3,3,15,381,138.4,112.9,103,70.9,0
1.0,8.0,8.0,4.0,9.0,1,8,16,469,137.3,98.3,121,67.3,7.0,8.0,25.0,101.0,4.0,7,8,8,662,123.0,103.2,142,80.7,1
10.0,2.0,129.0,276.0,81.0,2,10,6,332,148.9,83.5,121,72.9,13.0,0.0,20.0,279.0,103.0,6,12,6,428,112.1,146.4,121,70.8,0
10.0,15.0,15.0,227.0,9.0,15,10,16,102,102.5,117.6,142,56.8,15.0,0.0,15.0,205.0,58.0,15,15,5,857,123.2,115.3,127,62.8,0
3.0,6.0,23.0,45.0,71.0,3,3,3,784,123.7,138.4,105,83.0,6.0,0.0,16.0,133.0,270.0,6,12,4,107,128.2,137.3,98,69.8,1
1.0,17.0,8.0,41.0,139.0,1,1,17,413,105.2,150.9,134,85.2,18.0,0.0,139.0,49.0,146.0,18,6,18,55,125.5,112.2,127,73.0,1
16.0,3.0,23.0,156.0,52.0,3,16,2,697,130.2,113.4,116,66.2,18.0,8.0,3.0,101.0,131.0,8,8,12,581,129.3,99.7,134,66.9,1
10.0,0.0,11.0,58.0,248.0,10,5,10,421,122.9,115.2,129,53.0,3.0,0.0,21.0,13.0,270.0,3,18,4,706,119.7,136.8,114,85.5,1
7.0,16.0,77.0,218.0,182.0,7,16,7,219,110.2,157.9,116,83.4,13.0,0.0,93.0,26.0,276.0,11,13,10,820,107.5,110.7,175,80.6,0
5.0,0.0,14.0,273.0,77.0,5,4,5,682,105.0,107.6,168,76.5,18.0,0.0,119.0,125.0,131.0,9,18,12,160,123.3,118.0,124,91.8,0
11.0,0.0,95.0,79.0,218.0,11,11,16,529,139.5,81.9,141,74.9,17.0,15.0,10.0,158.0,84.0,17,17,11,376,132.8,123.6,102,66.2,1
13.0,0.0,95.0,251.0,52.0,11,13,2,115,115.9,112.8,148,77.3,10.0,0.0,1.0,143.0,58.0,14,10,5,182,115.7,132.9,126,83.3,0
10.0,2.0,29.0,143.0,104.0,2,10,2,274,125.2,78.1,157,65.2,6.0,0.0,16.0,258.0,154.0,6,6,1,870,128.2,119.8,113,68.4,0
4.0,12.0,134.0,273.0,24.0,4,4,12,479,129.2,143.2,93,61.6,6.0,0.0,87.0,26.0,34.0,6,13,6,538,110.3,107.8,170,52.4,1
15.0,5.0,105.0,230.0,200.0,15,9,15,122,132.2,145.7,88,66.6,7.0,6.0,31.0,23.0,21.0,7,7,7,257,144.4,90.8,118,72.2,1
14.0,2.0,97.0,55.0,1.0,14,2,14,89,117.3,111.3,146,74.5,15.0,0.0,15.0,109.0,200.0,15,15,15,575,112.5,130.8,135,60.3,1
9.0,0.0,40.0,230.0,55.0,9,9,2,855,144.5,114.5,94,64.0,18.0,15.0,139.0,260.0,131.0,18,18,12,80,113.4,120.9,143,67.2,0
15.0,8.0,3.0,31.0,101.0,8,8,8,628,128.6,89.1,151,58.5,18.0,2.0,123.0,172.0,224.0,2,2,18,342,144.5,96.9,110,71.1,0
4.0,14.0,1.0,293.0,194.0,14,4,6,849,140.8,94.3,119,83.5,2.0,0.0,123.0,38.0,154.0,2,2,1,359,157.9,82.7,109,63.9,0
3.0,0.0,139.0,167.0,74.0,18,18,3,705,115.2,132.6,127,64.7,6.0,0.0,32.0,282.0,117.0,6,6,17,297,125.6,75.5,186,79.9,1
15.0,8.0,104.0,101.0,31.0,15,8,8,144,134.1,108.3,115,75.9,13.0,8.0,126.0,101.0,79.0,17,8,11,22,132.6,102.7,124,59.5,1
13.0,8.0,126.0,101.0,79.0,17,8,11,22,132.6,102.7,124,59.5,17.0,8.0,3.0,26.0,139.0,8,13,17,797,119.6,119.0,131,76.7,0
14.0,11.0,99.0,82.0,188.0,14,11,14,31,117.8,116.5,139,84.9,10.0,5.0,4.0,164.0,227.0,9,5,10,756,116.8,132.3,124,73.2,0
6.0,12.0,7.0,133.0,34.0,18,12,6,740,136.8,87.9,135,60.5,13.0,6.0,130.0,258.0,251.0,13,6,13,759,125.2,90.8,157,65.4,1
1.0,6.0,16.0,282.0,154.0,6,6,1,214,134.7,107.9,114,67.6,2.0,17.0,36.0,172.0,296.0,1,2,1,624,132.0,107.8,118,80.5,1
18.0,0.0,93.0,292.0,84.0,11,18,11,186,114.7,121.7,140,77.6,13.0,5.0,14.0,137.0,262.0,5,12,13,40,115.8,75.5,220,85.7,1
10.0,14.0,136.0,192.0,245.0,10,10,14,2,118.6,121.7,130,74.9,13.0,0.0,29.0,172.0,191.0,2,2,16,53,118.9,115.9,136,61.3,0
9.0,0.0,40.0,133.0,235.0,9,12,9,356,103.1,198.9,106,92.4,3.0,0.0,21.0,97.0,280.0,3,7,3,372,123.3,118.4,123,69.9,0
1.0,8.0,36.0,4.0,41.0,1,8,1,291,144.2,89.1,120,73.8,6.0,0.0,16.0,81.0,38.0,6,6,2,534,134.6,93.3,132,73.6,0
11.0,8.0,36.0,4.0,60.0,1,8,11,207,108.0,146.2,130,92.3,11.0,0.0,95.0,28.0,213.0,11,11,13,104,88.2,133.6,127,69.8,0
10.0,3.0,21.0,101.0,227.0,3,8,10,841,138.8,100.8,115,66.1,4.0,10.0,134.0,293.0,262.0,4,4,13,101,123.3,130.1,113,84.3,1
10.0,0.0,136.0,26.0,227.0,10,13,10,650,105.0,101.7,136,59.0,18.0,0.0,86.0,175.0,113.0,13,18,14,224,132.9,103.2,123,56.0,1
15.0,5.0,28.0,26.0,293.0,5,13,4,78,134.7,110.9,111,77.9,16.0,0.0,16.0,253.0,201.0,6,16,15,745,134.3,101.0,123,63.6,1
11.0,0.0,116.0,218.0,60.0,11,16,11,27,118.5,113.4,127,75.3,10.0,0.0,36.0,105.0,32.0,1,10,3,254,136.9,108.5,110,77.3,0
18.0,15.0,139.0,260.0,131.0,18,18,12,80,113.4,120.9,143,67.2,17.0,15.0,36.0,205.0,213.0,1,15,13,375,108.9,145.5,129,88.3,1
12.0,15.0,15.0,137.0,200.0,15,12,15,866,129.0,114.1,118,60.4,16.0,0.0,16.0,253.0,201.0,6,16,15,745,134.3,101.0,123,63.6,1
7.0,13.0,77.0,95.0,52.0,7,7,2,667,121.1,106.1,143,79.3,1.0,14.0,105.0,188.0,41.0,15,14,1,49,128.2,104.4,131,79.9,0
17.0,9.0,40.0,230.0,191.0,9,9,16,1000,135.7,106.2,114,75.0,11.0,0.0,116.0,226.0,52.0,11,11,2,328,148.7,78.1,120,61.6,0
13.0,8.0,36.0,143.0,4.0,1,10,8,83,116.8,109.2,131,83.5,6.0,0.0,87.0,26.0,34.0,6,13,6,538,110.3,107.8,170,52.4,1
2.0,7.0,25.0,52.0,97.0,7,2,7,228,140.3,82.3,120,63.5,14.0,5.0,28.0,244.0,38.0,5,14,2,110,118.4,138.9,115,87.7,0
7.0,0.0,25.0,95.0,52.0,7,7,2,726,136.6,89.5,134,68.5,9.0,8.0,3.0,7.0,4.0,8,8,8,741,130.9,101.4,128,66.4,1
18.0,0.0,139.0,11.0,131.0,18,18,12,8,107.9,137.8,139,80.6,18.0,0.0,139.0,11.0,131.0,18,18,12,8,107.9,137.8,139,80.6,1
18.0,5.0,139.0,260.0,169.0,18,18,5,788,115.3,155.3,108,77.9,4.0,10.0,134.0,293.0,262.0,4,4,13,101,123.3,130.1,113,84.3,1
4.0,0.0,1.0,62.0,52.0,14,4,2,603,123.2,110.9,133,71.7,10.0,14.0,4.0,111.0,104.0,9,10,2,591,110.4,102.0,181,83.9,1
13.0,0.0,5.0,218.0,52.0,2,16,2,735,134.9,85.7,144,58.0,14.0,11.0,99.0,84.0,253.0,14,11,16,980,94.2,119.4,209,92.1,1
3.0,11.0,93.0,60.0,97.0,11,11,7,444,128.8,101.0,133,64.1,7.0,0.0,77.0,216.0,182.0,7,16,7,555,151.3,71.4,137,69.5,0
17.0,5.0,28.0,139.0,187.0,5,17,5,303,125.9,121.2,117,77.4,8.0,2.0,129.0,101.0,218.0,2,8,16,962,128.0,115.3,118,80.9,1
