left_pokemon_type_1,left_pokemon_type_2,left_pokemon_fast_move,left_pokemon_charge_move_1,left_pokemon_charge_move_2,left_pokemon_fast_move_type,left_pokemon_charge_move_1_type,left_pokemon_charge_move_2_type,left_pokemon_dex,left_pokemon_attack,left_pokemon_defense,left_pokemon_stamina,left_pokemon_overall,right_pokemon_type_1,right_pokemon_type_2,right_pokemon_fast_move,right_pokemon_charge_move_1,right_pokemon_charge_move_2,right_pokemon_fast_move_type,right_pokemon_charge_move_1_type,right_pokemon_charge_move_2_type,right_pokemon_dex,right_pokemon_attack,right_pokemon_defense,right_pokemon_stamina,right_pokemon_overall,winner
psychic,none,Confusion,Rock Slide,Future Sight,flying,fighting,water,576,116.6,137.3,120,61.7,rock,bug,Fury Cutter,Rock Blast,Liquidation,rock,dark,rock,348,133.3,110.9,113,76.8,1
grass,fairy,Fairy Wind,Seed Bomb,Moonblast,rock,dark,rock,547,118.4,133.1,119,81.3,grass,poison,Vine Whip,Power Whip,Sludge Bomb,psychic,rock,psychic,2,118.6,121.7,130,74.9,0
water,none,Water Gun,Surf,Shadow Ball,rock,dark,rock,818,154.0,89.6,105,55.3,psychic,none,Charge Beam,Psycho Boost,Swift,psychic,rock,psychic,386,140.8,131.6,86,47.8,0
fire,none,Fire Spin,Crunch,Flamethrower,psychic,rock,psychic,514,136.6,94.5,126,63.6,electric,none,Thunder Shock,Wild Charge,Shadow Ball,rock,dark,rock,243,130.9,110.1,118,79.4,1
water,psychic,Water Gun,Surf,Psychic,rock,dark,rock,199,113.4,120.9,143,67.2,fighting,none,Low Kick,Rock Tomb,Brick Break,psychic,rock,psychic,532,125.2,85.7,164,48.2,0
rock,steel,Spark,Rock Slide,Zap Cannon,rock,dark,rock,476,96.8,200.0,119,73.5,water,ground,Mud Shot,Mud Bomb,Surf,psychic,rock,psychic,259,120.3,108.9,142,82.1,0
normal,none,Rollout,Body Slam,Thunderbolt,psychic,rock,psychic,241,105.4,135.5,148,81.7,water,none,Water Gun,Ice Punch,Crunch,rock,dark,rock,159,118.8,118.8,134,70.8,1
dark,steel,Metal Sound,Foul Play,Iron Head,rock,dark,rock,983,126.8,112.8,123,80.3,water,none,Mud Slap,Liquidation,Surf,psychic,rock,psychic,961,151.8,107.2,90,61.0,0
ghost,none,Shadow Claw,Shadow Ball,Dark Pulse,psychic,rock,psychic,563,112.2,168.3,106,81.4,fire,flying,Incinerate,Fly,Brave Bird,rock,dark,rock,663,122.1,114.7,131,85.4,1
ground,flying,Mud Shot,Earth Power,Rock Slide,rock,dark,rock,645,139.9,100.5,114,70.2,water,poison,Acid,Scald,Sludge Wave,psychic,rock,psychic,73,110.1,139.9,132,86.0,0
water,dark,Fury Cutter,Dark Pulse,Icy Wind,psychic,rock,psychic,503,133.2,95.6,132,80.5,normal,none,Sucker Punch,Aerial Ace,Ice Beam,rock,dark,rock,352,115.6,142.2,117,75.9,1
dark,none,Shadow Claw,Foul Play,Sludge Bomb,rock,dark,rock,571,157.9,86.9,103,67.0,ghost,flying,Hex,Icy Wind,Shadow Ball,psychic,rock,psychic,426,119.8,75.0,208,87.4,0
water,fairy,Bubble,Ice Beam,Play Rough,rock,dark,rock,184,93.7,134.1,190,88.9,bug,electric,Volt Switch,X-Scissor,Discharge,ghost,ice,ghost,737,116.1,132.4,126,82.3,0
dark,fighting,Counter,Foul Play,Thunder Punch,rock,dark,rock,560,110.4,155.4,117,79.7,dragon,flying,Dragon Breath,Dragon Claw,Superpower,ghost,ice,ghost,149,135.8,108.4,111,82.7,0
fairy,none,Charm,Psychic Fangs,Body Slam,rock,dark,rock,927,113.1,156.9,111,85.3,ghost,none,Astonish,Night Shade,Power Gem,ghost,ice,ghost,222,99.6,162.1,139,92.3,0
grass,fighting,Force Palm,Dynamic Punch,Grass Knot,ghost,ice,ghost,286,150.6,97.3,101,66.4,dark,none,Snarl,Dark Pulse,Play Rough,rock,dark,rock,510,140.9,89.3,126,58.0,1
ghost,none,Shadow Claw,Shadow Ball,Dark Pulse,ghost,ice,ghost,563,112.2,168.3,106,81.4,normal,none,Sand Attack,Wild Charge,Crunch,rock,dark,rock,508,125.8,114.7,124,72.5,1
normal,flying,Air Slash,Aerial Ace,Return,rock,dark,rock,520,124.0,101.4,143,62.4,ground,flying,Mud Shot,Earth Power,Rock Slide,ghost,ice,ghost,645,139.9,100.5,114,70.2,0
normal,none,Mud Shot,Body Slam,Trailblaze,ghost,ice,ghost,820,107.5,110.7,175,80.6,psychic,flying,Air Slash,Aerial Ace,Future Sight,rock,dark,rock,178,132.9,107.3,118,56.0,1
grass,flying,Fairy Wind,Aerial Ace,Energy Ball,ghost,ice,ghost,189,97.0,153.5,155,87.5,water,none,Water Gun,Weather Ball (Water),Thunder,rock,dark,rock,351,113.4,119.6,146,81.7,1
ghost,none,Hex,Shadow Ball,Dark Pulse,ghost,ice,ghost,429,133.8,120.8,104,68.2,grass,none,Vine Whip,Frenzy Plant,Aerial Ace,rock,dark,rock,497,110.2,143.6,128,84.2,1
steel,flying,Steel Wing,Brave Bird,Sky Attack,ghost,ice,ghost,227,106.2,163.1,122,82.9,fire,none,Fire Spin,Flamethrower,Flame Charge,rock,dark,rock,815,139.0,102.3,113,63.6,1
psychic,ghost,Astonish,Shadow Ball,Psychic,steel,flying,flying,720,144.8,106.3,99,56.8,electric,none,Spark,Crunch,Thunder,rock,dark,rock,836,136.3,97.5,123,58.4,1
electric,none,Thunder Shock,Ice Punch,Wild Charge,steel,flying,flying,466,144.0,98.0,110,82.9,normal,flying,Wing Attack,Air Cutter,Aerial Ace,rock,dark,rock,17,110.9,100.8,147,65.0,1
psychic,grass,Magical Leaf,Seed Bomb,Leaf Storm,steel,flying,flying,251,120.5,119.4,129,61.7,grass,flying,Magical Leaf,Grass Knot,Energy Ball,rock,dark,rock,492,138.1,93.6,124,55.7,1
rock,fairy,Rock Throw,Power Gem,Rock Slide,rock,dark,rock,719,119.2,175.2,89,67.4,fire,none,Karate Chop,Fire Punch,Thunderbolt,steel,flying,flying,467,141.4,103.4,108,76.3,0
dark,ice,Ice Shard,Avalanche,Foul Play,rock,dark,rock,215,135.5,110.7,110,66.6,poison,water,Poison Jab,Brine,Sludge Wave,steel,flying,flying,748,92.3,222.0,118,88.1,0
normal,none,Sucker Punch,Rock Tomb,Icy Wind,steel,flying,flying,327,110.1,110.1,142,81.7,fighting,none,Counter,Close Combat,Triple Axel,rock,dark,rock,237,121.7,151.3,100,74.5,1
electric,none,Quick Attack,Thunderbolt,Grass Knot,steel,flying,flying,311,129.2,107.3,125,61.6,grass,fighting,Vine Whip,Frenzy Plant,Superpower,rock,dark,rock,652,119.9,124.6,125,82.4,1
electric,fairy,Thunder Shock,Parabolic Charge,Play Rough,rock,dark,rock,702,124.2,108.7,133,90.3,steel,poison,Metal Sound,Overheat,Gyro Ball,steel,flying,flying,966,135.7,106.6,114,63.4,0
fighting,poison,Poison Jab,Close Combat,Aerial Ace,rock,dark,rock,215,135.5,110.7,110,73.5,grass,ghost,Astonish,Frenzy Plant,Spirit Shackle,steel,flying,flying,724,127.8,115.3,118,80.4,0
grass,flying,Fairy Wind,Aerial Ace,Energy Ball,steel,flying,flying,189,97.0,153.5,155,87.5,water,rock,Water Gun,Aqua Tail,Ancient Power,rock,dark,rock,369,105.2,137.5,147,80.8,1
rock,ground,Mud Slap,Stone Edge,Rock Blast,rock,dark,rock,76,125.2,121.7,117,74.4,psychic,none,Psywave,Dynamic Punch,Shadow Ball,steel,flying,flying,326,114.5,128.3,133,88.9,0
steel,none,Thunder Shock,Double Iron Bash,Superpower,rock,dark,rock,809,121.5,107.8,141,87.3,water,rock,Bubble,Power Gem,Rock Blast,steel,flying,flying,222,109.3,141.6,133,72.0,0
ghost,none,Hex,Shadow Ball,Dark Pulse,steel,flying,flying,429,133.8,120.8,104,68.2,normal,none,Zen Headbutt,Body Slam,Disarming Voice,rock,dark,rock,531,92.6,138.1,189,54.2,1
grass,none,Magical Leaf,Ancient Power,Energy Ball,rock,dark,rock,153,105.6,141.6,141,72.3,ghost,grass,Hex,Shadow Ball,Seed Bomb,steel,flying,flying,711,115.8,128.8,130,82.0,0
steel,flying,Air Slash,Body Slam,Iron Head,rock,dark,rock,797,119.6,119.0,131,76.7,electric,fighting,Thunder Shock,Wild Charge,Thunder Punch,ghost,ghost,grass,922,136.1,81.5,142,78.0,0
psychic,none,Confusion,Rock Slide,Future Sight,ghost,ghost,grass,576,116.6,137.3,120,61.7,grass,poison,Vine Whip,Power Whip,Sludge Bomb,rock,dark,rock,1,111.8,105.9,120,58.7,1
bug,flying,Infestation,Air Cutter,Silver Wind,ghost,ghost,grass,267,146.4,81.9,128,59.7,water,none,Water Gun,Aqua Tail,Icy Wind,rock,dark,rock,86,84.0,114.3,149,63.9,1
fighting,none,Low Kick,High Jump Kick,Brick Break,rock,dark,rock,619,143.6,93.8,116,36.3,water,fairy,Charm,Disarming Voice,Hydro Cannon,ghost,ghost,grass,730,131.9,116.8,110,75.9,0
normal,water,Rollout,Surf,Hyper Fang,rock,dark,rock,400,124.2,97.7,149,77.1,bug,electric,Fury Cutter,Discharge,Lunge,ghost,ghost,grass,596,139.0,93.8,124,79.3,0
psychic,none,Zen Headbutt,Shadow Ball,Return,rock,dark,rock,325,117.6,115.1,140,40.1,ground,psychic,Mud Slap,Rock Tomb,Ice Beam,ghost,ghost,grass,344,102.7,173.3,121,88.4,0
psychic,flying,Air Slash,Aerial Ace,Future Sight,ghost,ghost,grass,178,132.9,107.3,118,56.0,fire,normal,Incinerate,Flame Charge,Crunch,rock,dark,rock,667,121.1,106.1,143,79.3,1
fairy,none,Zen Headbutt,Disarming Voice,Swift,rock,dark,rock,35,102.5,103.4,157,39.5,dragon,none,Dragon Breath,Aqua Tail,Wrap,ghost,ghost,grass,148,126.0,111.0,127,83.5,0
dragon,psychic,Dragon Breath,Dragon Claw,Luster Purge,ghost,ghost,grass,381,138.4,112.9,103,70.9,bug,rock,Smack Down,Rock Tomb,X-Scissor,rock,dark,rock,557,111.8,120.2,127,61.2,1
dragon,fighting,Dragon Tail,Dragon Claw,Brick Break,dragon,dragon,psychic,783,115.5,134.8,124,85.7,ground,dragon,Dragon Tail,Scorching Sands,Dragon Claw,rock,dark,rock,330,129.2,109.6,123,79.0,1
fighting,none,Low Kick,Rock Tomb,Brick Break,dragon,dragon,psychic,532,125.2,85.7,164,48.2,bug,flying,Fury Cutter,Aerial Ace,Bug Buzz,rock,dark,rock,291,144.2,89.1,120,73.8,1
bug,dark,Sucker Punch,X-Scissor,Trailblaze,rock,dark,rock,920,132.9,104.1,121,80.5,dragon,fighting,Dragon Tail,Dragon Claw,Brick Break,dragon,dragon,psychic,783,115.5,134.8,124,85.7,0
normal,none,Bite,Crunch,Hyper Fang,dragon,dragon,psychic,505,126.4,113.2,124,57.2,rock,none,Sucker Punch,Stone Edge,Drill Run,rock,dark,rock,745,144.6,92.0,117,63.5,1
fire,none,Ember,Psyshock,Flame Charge,dragon,dragon,psychic,654,130.4,106.7,123,75.0,rock,ground,Mud Slap,Stone Edge,Rock Blast,rock,dark,rock,76,125.2,121.7,117,74.4,1
ghost,fire,Incinerate,Flame Charge,Shadow Ball,dragon,dragon,psychic,609,151.4,106.9,91,67.4,dark,flying,Feint Attack,Drill Peck,Foul Play,rock,dark,rock,198,143.5,80.9,134,62.5,1
fighting,none,Counter,Close Combat,Triple Axel,rock,dark,rock,237,121.7,151.3,100,74.5,ice,none,Rollout,Avalanche,Shadow Ball,dragon,dragon,psychic,362,115.2,120.1,140,82.0,0
grass,none,Vine Whip,Frenzy Plant,Earthquake,dragon,dragon,psychic,154,111.5,138.4,130,82.1,ghost,ground,Astonish,Scorching Sands,Shadow Ball,rock,dark,rock,770,116.6,120.4,136,75.6,1
dragon,ghost,Astonish,Breaking Swipe,Shadow Ball,rock,dark,rock,887,143.6,97.3,112,81.2,electric,flying,Thunder Shock,Thunder Punch,Crunch,dragon,dragon,psychic,642,147.6,97.1,106,75.8,0
normal,none,Astonish,Crunch,Disarming Voice,rock,dark,rock,295,119.8,98.4,158,68.3,poison,ground,Poison Sting,Earthquake,Stone Edge,dragon,dragon,psychic,980,94.2,119.4,209,92.1,0
ghost,grass,Shadow Claw,Power Whip,Wrap,rock,dark,rock,781,139.8,109.3,105,75.2,poison,ground,Fury Cutter,Sand Tomb,Earth Power,dragon,dragon,psychic,34,130.1,104.1,127,71.7,0
ghost,ground,Astonish,Scorching Sands,Shadow Ball,dragon,dragon,psychic,769,113.4,111.8,135,69.4,rock,ground,Mud Slap,Stone Edge,Dig,rock,dark,rock,75,122.9,127.3,117,67.1,1
electric,none,Volt Switch,Thunder Punch,Thunderbolt,dragon,dragon,psychic,417,91.6,157.1,142,85.2,ground,flying,Fury Cutter,Earthquake,Aerial Ace,rock,dark,rock,472,115.7,143.9,116,85.7,1
poison,flying,Air Slash,Poison Fang,Shadow Ball,dragon,dragon,psychic,169,121.8,115.7,130,68.9,steel,ground,Thunder Fang,Psychic Fangs,Breaking Swipe,rock,dark,rock,208,98.4,185.2,124,91.4,1
fairy,none,Charm,Close Combat,Crunch,dragon,dragon,psychic,210,135.3,87.7,139,74.0,water,ground,Mud Shot,Mud Bomb,Surf,rock,dark,rock,259,120.3,108.9,142,82.1,1
water,none,Water Gun,Body Slam,Water Pulse,rock,dark,rock,366,124.4,126.0,105,63.6,electric,flying,Thunder Shock,Drill Peck,Thunderbolt,fairy,fighting,dark,145,136.2,104.7,115,84.1,0
grass,none,Vine Whip,Body Slam,Seed Bomb,fairy,fighting,dark,650,105.0,101.7,136,59.0,fighting,none,Counter,Close Combat,Brick Break,rock,dark,rock,891,136.6,95.6,125,66.9,1
bug,grass,Fury Cutter,X-Scissor,Cross Poison,fairy,fighting,dark,47,124.2,118.3,122,76.0,electric,fairy,Thunder Shock,Parabolic Charge,Play Rough,rock,dark,rock,702,124.2,108.7,133,90.3,1
psychic,none,Psycho Cut,Fire Punch,Shadow Ball,rock,dark,rock,65,157.0,103.1,88,58.5,normal,none,Astonish,Crunch,Disarming Voice,fairy,fighting,dark,295,119.8,98.4,158,68.3,0
rock,steel,Rock Throw,Stone Edge,Bulldoze,fairy,fighting,dark,805,119.4,169.8,92,68.3,dark,ice,Ice Shard,Avalanche,Foul Play,rock,dark,rock,215,135.5,110.7,110,66.6,1
psychic,none,Confusion,Psyshock,Surf,rock,dark,rock,79,104.2,95.0,186,65.5,water,none,Water Gun,Aqua Tail,Last Resort,fairy,fighting,dark,134,119.0,97.2,163,77.3,0
electric,none,Spark,Wild Charge,Psychic Fangs,rock,dark,rock,405,138.0,99.0,118,71.8,bug,poison,Poison Sting,Lunge,Trailblaze,fairy,fighting,dark,168,124.7,102.0,141,79.9,0
rock,none,Mud Slap,Superpower,Meteor Beam,fairy,fighting,dark,526,127.2,118.4,116,69.1,normal,none,Quick Attack,Swift,Fire Punch,rock,dark,rock,427,121.8,100.8,135,69.0,1
water,none,Water Gun,Surf,Water Pulse,fairy,fighting,dark,817,137.9,91.4,128,58.9,poison,none,Poison Jab,Thunder Punch,Dark Pulse,rock,dark,rock,89,117.3,111.3,146,76.2,1
water,none,Fury Cutter,Hydro Cannon,Megahorn,rock,dark,rock,503,129.0,102.2,132,92.3,grass,poison,Acid,Power Whip,Sludge Bomb,fairy,fighting,dark,70,137.8,84.3,139,69.0,0
grass,none,Vine Whip,Body Slam,Energy Ball,poison,grass,poison,651,115.4,130.0,129,74.1,ice,ground,Powder Snow,Icicle Spear,High Horsepower,rock,dark,rock,473,136.2,87.4,137,76.7,1
rock,water,Mud Shot,Rock Slide,Hydro Pump,poison,grass,poison,139,126.1,128.4,109,61.2,grass,flying,Leafage,Brave Bird,Seed Bomb,rock,dark,rock,723,112.3,116.8,152,74.1,1
dark,fighting,Feint Attack,Upper Hand,Foul Play,poison,grass,poison,559,120.4,122.1,126,70.4,electric,normal,Volt Switch,Breaking Swipe,Parabolic Charge,rock,dark,rock,695,137.1,112.0,105,76.4,1
water,electric,Water Gun,Surf,Thunderbolt,rock,dark,rock,171,104.8,104.8,194,85.1,steel,psychic,Metal Sound,Psyshock,Payback,poison,grass,poison,437,111.3,151.8,119,86.7,0
rock,grass,Acid,Rock Tomb,Grass Knot,poison,grass,poison,346,106.3,139.0,143,89.7,fire,none,Karate Chop,Fire Punch,Thunderbolt,rock,dark,rock,467,141.4,103.4,108,76.3,1
ground,flying,Mud Shot,Earth Power,Rock Slide,poison,grass,poison,645,139.9,100.5,114,70.2,electric,none,Thunder Shock,Ice Punch,Wild Charge,rock,dark,rock,466,144.0,98.0,110,82.9,1
psychic,none,Confusion,Rock Slide,Future Sight,ground,ground,rock,576,116.6,137.3,120,61.7,water,none,Mud Slap,Liquidation,Surf,rock,dark,rock,961,151.8,107.2,90,61.0,1
grass,dark,Feint Attack,Leaf Blade,Foul Play,rock,dark,rock,274,125.2,78.1,157,65.2,ground,dark,Mud Slap,Crunch,Earthquake,ground,ground,rock,552,133.6,87.4,142,71.9,0
bug,electric,Volt Switch,X-Scissor,Fly,rock,dark,rock,738,146.4,94.4,111,71.2,water,none,Charm,Aqua Jet,Disarming Voice,ground,ground,rock,729,124.8,115.4,123,63.5,0
water,none,Water Gun,Aqua Jet,Crabhammer,ground,ground,rock,692,103.4,110.9,127,60.6,ghost,none,Astonish,Night Shade,Power Gem,rock,dark,rock,222,99.6,162.1,139,92.3,1
psychic,ghost,Astonish,Shadow Ball,Psychic,rock,dark,rock,720,144.8,106.3,99,56.8,grass,none,Bullet Seed,Weather Ball (Fire),Solar Beam,ground,ground,rock,421,122.9,115.2,129,66.4,0
ground,steel,Mud Shot,Rock Slide,Earthquake,rock,dark,rock,618,101.8,127.9,169,85.3,dragon,ground,Mud Shot,Dig,Flamethrower,ground,ground,rock,444,128.8,101.0,133,64.1,0
water,bug,Bug Bite,Water Pulse,Bubble Beam,rock,dark,rock,752,97.9,176.1,133,88.6,ghost,none,Astonish,Night Shade,Power Gem,ground,ground,rock,864,146.2,111.1,94,65.8,0
dragon,none,Dragon Breath,Aqua Tail,Thunder Punch,rock,dark,rock,706,119.7,136.8,114,85.5,ice,none,Ice Fang,Avalanche,Body Slam,ghost,ghost,rock,713,112.9,142.5,124,79.6,0
dark,none,Feint Attack,Foul Play,Play Rough,rock,dark,rock,53,123.0,113.2,131,61.7,dark,fighting,Feint Attack,Upper Hand,Foul Play,ghost,ghost,rock,559,120.4,122.1,126,70.4,0
ground,flying,Mud Shot,Earth Power,Rock Slide,ghost,ghost,rock,645,139.9,100.5,114,70.2,normal,none,Charm,Aqua Tail,Thunderbolt,rock,dark,rock,573,135.5,95.9,127,62.5,1
psychic,none,Psycho Cut,Swift,Play Rough,ghost,ghost,rock,77,134.8,109.4,113,58.7,rock,none,Sucker Punch,Stone Edge,Drill Run,rock,dark,rock,745,144.6,92.0,117,63.5,1
ground,dragon,Dragon Tail,Scorching Sands,Dragon Claw,ghost,ghost,rock,330,129.2,109.6,123,79.0,bug,fairy,Fairy Wind,Dazzling Gleam,Bug Buzz,rock,dark,rock,743,136.9,106.6,112,63.2,1
poison,flying,Air Slash,Poison Fang,Shadow Ball,rock,dark,rock,169,121.8,115.7,130,68.9,normal,none,Hex,Weather Ball (Rock),Energy Ball,ghost,ghost,rock,351,113.4,119.6,146,80.6,0
poison,none,Infestation,Body Slam,Seed Bomb,ghost,ghost,rock,569,121.7,114.6,132,57.1,rock,dragon,Dragon Tail,Meteor Beam,Crunch,rock,dark,rock,697,130.2,113.4,116,66.2,1
normal,grass,Feint Attack,Wild Charge,Trailblaze,rock,dark,rock,586,130.1,103.1,128,57.1,psychic,none,Hidden Power (Fighting),Psyshock,Shadow Ball,bug,normal,grass,579,127.6,93.7,147,51.1,0
bug,flying,Quick Attack,Aerial Ace,Silver Wind,rock,dark,rock,193,131.6,87.4,148,63.6,fire,flying,Incinerate,Brave Bird,Earthquake,bug,normal,grass,250,123.6,128.2,114,73.5,0
water,ground,Mud Slap,Body Slam,Earth Power,bug,normal,grass,423,114.4,102.5,167,91.6,dark,none,Snarl,Dark Pulse,Last Resort,rock,dark,rock,197,90.2,177.0,155,82.0,1
normal,none,Astonish,Swift,Aerial Ace,bug,normal,grass,190,126.1,105.2,134,73.6,ground,ghost,Shadow Claw,Rock Tomb,Shadow Ball,rock,dark,rock,867,112.2,168.3,106,89.2,1
water,dark,Water Shuriken,Hydro Cannon,Night Slash,bug,normal,grass,658,139.6,101.6,113,86.3,flying,steel,Sand Attack,Sky Attack,Iron Head,rock,dark,rock,823,107.6,128.1,151,91.6,1
ghost,grass,Shadow Claw,Power Whip,Wrap,rock,dark,rock,781,139.8,109.3,105,75.2,poison,flying,Wing Attack,Poison Fang,Shadow Ball,bug,normal,grass,42,118.7,113.7,140,75.5,0
fire,none,Ember,Flame Charge,Stomp,bug,normal,grass,77,134.8,109.4,113,71.1,dark,ice,Ice Shard,Avalanche,Foul Play,rock,dark,rock,215,135.5,110.7,110,66.6,1
ground,steel,Mud Slap,Mud Bomb,Iron Head,bug,normal,grass,51,148.9,111.5,90,79.1,ice,none,Astonish,Icy Wind,Signal Beam,rock,dark,rock,583,124.1,119.3,122,69.9,1
bug,steel,Bullet Punch,Night Slash,Trailblaze,rock,dark,rock,212,137.9,110.3,106,87.2,dark,none,Snarl,Brutal Swing,Megahorn,bug,normal,grass,359,157.9,82.7,109,63.9,0
dark,none,Sucker Punch,Night Slash,Play Rough,rock,dark,rock,828,121.7,123.1,123,84.6,normal,flying,Fury Cutter,Leaf Blade,Aerial Ace,bug,normal,grass,83,116.8,109.2,131,83.5,0
bug,electric,Volt Switch,X-Scissor,Discharge,bug,normal,grass,737,116.1,132.4,126,82.3,grass,poison,Acid,Sludge Bomb,Petal Blizzard,rock,dark,rock,45,129.1,110.9,121,68.8,1
bug,electric,Volt Switch,X-Scissor,Discharge,bug,normal,grass,737,116.1,132.4,126,82.3,fire,none,Karate Chop,Fire Punch,Scorching Sands,rock,dark,rock,126,136.6,107.5,112,77.0,1
fire,none,Incinerate,Blast Burn,Thunder Punch,rock,dark,rock,157,132.2,108.3,117,80.6,fairy,none,Fairy Wind,Moonblast,Swift,bug,normal,grass,36,117.2,111.5,146,86.9,0
grass,fairy,Fairy Wind,Seed Bomb,Moonblast,bug,normal,grass,547,118.4,133.1,119,81.3,normal,flying,Wing Attack,Brave Bird,Aerial Ace,rock,dark,rock,277,136.7,98.6,121,66.9,1
ghost,grass,Hex,Shadow Ball,Seed Bomb,rock,dark,rock,711,116.6,147.0,112,80.6,ghost,poison,Shadow Claw,Shadow Punch,Ice Punch,bug,normal,grass,93,161.2,85.5,100,80.3,0
fairy,none,Fairy Wind,Play Rough,Energy Ball,ghost,ghost,ice,685,117.4,118.1,138,73.6,fire,none,Karate Chop,Fire Punch,Scorching Sands,rock,dark,rock,126,136.6,107.5,112,77.0,1
grass,flying,Leafage,Brave Bird,Seed Bomb,ghost,ghost,ice,723,112.3,116.8,152,74.1,water,fighting,Wing Attack,Close Combat,Aqua Jet,rock,dark,rock,914,137.9,97.1,121,72.4,1
steel,rock,Metal Sound,Rock Tomb,Body Slam,ghost,ghost,ice,305,114.5,142.8,120,84.9,rock,flying,Wing Attack,Ancient Power,Dragon Claw,rock,dark,rock,567,160.6,81.4,106,64.3,1
ghost,dragon,Shadow Claw,Ominous Wind,Shadow Ball,ghost,ghost,ice,487,119.5,103.5,152,81.7,fighting,none,Low Kick,Rock Tomb,Brick Break,rock,dark,rock,532,125.2,85.7,164,48.2,1
water,none,Water Gun,Aqua Tail,Aqua Jet,rock,dark,rock,728,113.4,99.2,127,63.3,normal,grass,Feint Attack,Wild Charge,Trailblaze,ghost,ghost,ice,586,130.1,103.1,128,57.1,0
grass,steel,Metal Claw,Iron Head,Return,steel,steel,normal,597,81.5,142.9,119,50.7,ground,none,Tackle,Trailblaze,Body Slam,rock,dark,rock,231,102.5,95.0,186,61.5,1
water,psychic,Confusion,Psyshock,Water Pulse,steel,steel,normal,79,104.2,95.0,186,66.6,electric,none,Thunder Shock,Discharge,Last Resort,rock,dark,rock,135,138.6,113.0,103,68.8,1
ground,flying,Fury Cutter,Aerial Ace,Dig,rock,dark,rock,207,108.0,146.2,130,92.3,fire,none,Ember,Flame Charge,Crunch,steel,steel,normal,726,136.6,89.5,134,68.5,0
fire,flying,Air Slash,Air Cutter,Aerial Ace,steel,steel,normal,741,130.9,101.4,128,65.6,poison,ground,Poison Sting,Earthquake,Stone Edge,rock,dark,rock,980,94.2,119.4,209,92.1,1
steel,none,Thunder Shock,Double Iron Bash,Superpower,steel,steel,normal,809,121.5,107.8,141,87.3,ice,none,Lock On,Blizzard,Thunder,rock,dark,rock,378,103.7,180.2,115,78.7,1
normal,none,Zen Headbutt,Dazzling Gleam,Psychic,steel,steel,normal,113,63.0,120.2,421,74.0,water,rock,Water Gun,Surf,Ancient Power,rock,dark,rock,564,113.9,132.0,130,67.2,1
water,grass,Bubble,Scald,Grass Knot,rock,dark,rock,271,106.7,112.6,142,61.8,fighting,water,Double Kick,Aqua Jet,Trailblaze,steel,steel,normal,128,127.8,123.1,111,80.7,0
ghost,dark,Sucker Punch,Rock Tomb,Shadow Ball,water,water,grass,442,121.2,146.4,104,85.0,poison,none,Mud Shot,Sludge,Ice Beam,steel,steel,normal,317,104.1,123.4,168,85.3,0
bug,fighting,Counter,Superpower,Lunge,steel,steel,normal,794,129.3,112.7,119,71.0,ice,none,Powder Snow,Avalanche,Body Slam,water,water,grass,974,112.6,79.8,213,81.3,1
ghost,none,Astonish,Night Shade,Power Gem,water,water,grass,864,146.2,111.1,94,65.8,rock,psychic,Psywave,Rock Slide,Psychic,steel,steel,normal,338,119.8,108.8,143,74.2,0
grass,poison,Astonish,Grass Knot,Foul Play,steel,steel,normal,591,110.4,102.0,181,83.9,poison,water,Acid,Aqua Tail,Sludge Bomb,water,water,grass,690,104.2,104.2,127,70.5,1
water,psychic,Psywave,Surf,Power Gem,water,water,grass,121,132.2,121.8,104,79.7,rock,fairy,Rock Throw,Power Gem,Rock Slide,steel,steel,normal,719,119.2,175.2,89,67.4,0
dragon,fighting,Dragon Tail,Dragon Claw,Brick Break,water,water,grass,783,115.5,134.8,124,85.7,bug,poison,Confusion,Sludge Bomb,Silver Wind,steel,steel,normal,269,95.0,148.7,142,64.5,0
fire,flying,Ember,Blast Burn,Dragon Claw,water,water,grass,6,132.2,108.3,117,78.5,electric,none,Thunder Shock,Discharge,Last Resort,steel,steel,normal,135,138.6,113.0,103,68.8,0
normal,none,Charm,Wild Charge,Disarming Voice,water,water,grass,301,112.7,115.2,153,68.1,fire,ghost,Fire Spin,Bone Club,Shadow Bone,steel,steel,normal,105,110.8,145.0,126,87.3,0
water,fighting,Wing Attack,Close Combat,Aqua Jet,steel,steel,normal,914,137.9,97.1,121,72.4,fairy,steel,Fairy Wind,Play Rough,Flash Cannon,water,water,grass,958,104.2,134.4,149,86.2,1
dark,poison,Poison Sting,Aqua Tail,Shadow Ball,steel,steel,normal,211,129.5,111.3,120,82.3,normal,none,Lick,Body Slam,Superpower,water,water,grass,143,108.4,101.7,187,76.3,1
dark,psychic,Psywave,Superpower,Foul Play,water,water,grass,687,118.5,117.1,136,88.7,psychic,none,Hidden Power (Psychic),Psyshock,Night Shade,steel,steel,normal,577,152.9,79.8,120,46.2,0
